,pearsonr,p_val,mean_test_score
0,0.9980154489274703,9.588800380983427e-240,0.2978421594993558
1,0.9996014493052798,9.87426616257032e-309,3.160045402022045
2,0.9999999948823796,0.0,0.00987315147643509
3,0.9999999953031575,0.0,0.008297345446580198
4,0.996827441662815,1.3418082020453993e-219,7.008509790148865
5,0.988779593119379,1.8571239841778747e-165,6.614751744231439
6,0.9635887020214696,2.2048661241919502e-115,4.913509174671474
7,0.9893671484263857,9.305921115166318e-168,2.1728090188327815
8,0.9955937431768945,1.6788419119979609e-205,4.373025721891838
9,0.9949501384098804,1.1835216706006888e-199,0.4532103133179976
10,0.9978515252200227,2.458313804197343e-236,0.830731432646507
11,0.9726262877398474,1.8640697440370135e-127,0.5656775327713117
12,0.9450050869007487,4.703792578679303e-98,0.2719219227641868
13,0.9791449804440272,5.191006010024993e-139,0.42702415600881904
14,0.9615476164715501,4.4116522853322603e-113,0.3340046950058847
15,0.9071064098461257,2.4134665947579804e-76,0.18684222837349582
16,0.9489534225927649,3.586042550758948e-101,0.29270528764226567
17,0.957586843739951,5.9514931231735675e-109,0.26419444549614907
18,0.9228669003908242,5.43692647162925e-84,0.1337356739393528
19,0.9923068175467225,1.3096113851141342e-181,0.1071982593953603
20,0.9906020964359091,4.8601221002230105e-173,0.3986875659335017
21,0.9637929390395898,1.2761951401485128e-115,0.23313611112534222
22,0.9773496016191999,1.6891906821609978e-135,0.43485712981438446
23,0.9996733956886983,2.7309686e-317,2.0554535202021134
24,0.9983293478076931,3.85066770072555e-247,1.7595728076088841
25,0.9961794866148828,1.272081426606348e-211,1.3194450832042448
26,0.9981334637828329,2.2299385429563755e-242,2.522935931679616
