,pearsonr,p_val,mean_test_score
0,0.9990646465142544,4.591130400773607e-272,0.19167401962859223
1,0.9998337690301672,0.0,5.197170397360444
2,0.9999997512512354,0.0,0.20893112038824851
3,0.9999994162633518,0.0,0.282028300622792
4,0.9985640637296904,1.2054456989141655e-253,12.860556247364114
5,0.9959756120257284,2.1649360227965943e-209,10.729573690484754
6,0.9887762569948857,1.9122819469728964e-165,6.357678666874823
7,0.99204692019945,3.4685456417435948e-180,3.1407367851649237
8,0.998617231260013,2.88464849087745e-255,5.150639018252374
9,0.9988057337225442,1.4550460057592904e-261,0.23619496578660754
10,0.9991940283511439,1.835279343420889e-278,1.442174240413143
11,0.9861076821630048,2.4891202888738244e-156,0.8037887772174651
12,0.9727634735893963,1.141236536652418e-127,0.39466624569064335
13,0.9918615579663774,3.363677231085836e-179,0.6351091075693304
14,0.9756420609670461,2.071048938429973e-132,0.5566400450619298
15,0.9397583184584001,2.996279120065322e-94,0.2513029214774864
16,0.979570150732043,6.897662546152216e-140,0.4009731356460295
17,0.9600589293482857,1.7610482140318706e-111,0.4668062806617143
18,0.9034805585144424,8.888208438231217e-75,0.22192901182846358
19,0.9873999628549134,1.6809834263067534e-160,0.2125798763625814
20,0.9907597233907522,9.177577125730656e-174,0.7726466302021942
21,0.9679347376428398,9.366349788806643e-121,0.3184628074547031
22,0.9922043952955599,4.826255535902685e-181,0.4854427993250243
23,0.9999637958126913,0.0,2.2933273582932006
24,0.9995046706842924,2.1832385487041452e-299,2.1046585428328544
25,0.9938970504402181,1.5656677558300956e-191,2.1021977638398996
26,0.996370768917503,7.946005605388658e-214,6.64820610736595
