,pearsonr,p_val,mean_test_score
0,0.9911053858046986,2.141978037298052e-175,0.8212436276985878
1,0.9993846849496923,4.599596688593063e-290,6.0451160174937595
2,0.9999999419105594,0.0,0.06192673212046148
3,0.9999999732340465,0.0,0.03654775833589218
4,0.9967561546775039,1.2066679612577335e-218,6.686547364769724
5,0.9896158041898683,9.049273010994813e-169,5.801456987777675
6,0.9756266100168041,2.2035623551822458e-132,3.7643052294231376
7,0.9681952474720125,4.2306883288702665e-121,2.971677787560667
8,0.993987058165413,3.6122392055646345e-192,4.224765976968139
9,0.9866406897674656,5.312191300130239e-158,0.8968944254364695
10,0.997574697034555,3.942182244813375e-231,0.869780191355814
11,0.9688794204993881,5.082302042553296e-122,0.5673197491457155
12,0.9357832857407471,1.3726282078035176e-91,0.3262874674399607
13,0.9681841913963745,4.376409400554632e-121,0.41258334291926646
14,0.9344897851346581,9.264905666339217e-91,0.41728478202915903
15,0.926068845650114,9.604751091641195e-86,0.24374127600432632
16,0.9775816730314935,6.1635443664127585e-136,0.1894099801796727
17,0.9268891614613133,3.316556140572629e-86,0.317602588136526
18,0.9374624087108248,1.0836160484250055e-92,0.19655080872909605
19,0.9385778793786279,1.9288286902523525e-93,0.20479131037055553
20,0.967719700467559,1.796141510985459e-120,0.6024698229329554
21,0.9543936990392788,6.710775134492204e-106,0.30926383029691995
22,0.9663823594333015,9.354945200220782e-119,0.4335854946761756
23,0.9994532422997956,3.8477261840672166e-295,4.986472059208494
24,0.9838386215696423,7.121191615027857e-150,5.746985943879343
25,0.9883283721250329,9.004113412029846e-164,2.5676463302968573
26,0.9733111684282173,1.5691885166141504e-128,7.7260398017143705
