,pearsonr,p_val,mean_test_score
0,0.9978605847735861,1.6186233289750381e-236,0.2864436432492012
1,0.9999143431693364,0.0,2.8023231413565712
2,0.9999999082046964,0.0,0.07555776630557878
3,0.999999999719875,0.0,0.029913135581473776
4,0.9984936032705002,1.3780907288424482e-251,8.115995035284286
5,0.9947287697742387,8.186893928655871e-198,6.853056393198821
6,0.9853869837126888,3.591751346986201e-154,5.014396021131404
7,0.9705151061583772,2.6283145494583806e-124,4.570738756150946
8,0.9982056865465048,4.4992814236117905e-244,4.057360838220025
9,0.9912595462458083,3.822578781314213e-176,0.6640954062063193
10,0.9983101016155222,1.1956670863768202e-246,1.054315021929961
11,0.9862263447558492,1.0708734373655542e-156,0.7271841650517585
12,0.9510442599848684,6.333339510337142e-103,0.34518614462958824
13,0.9920281476086905,4.376403000500602e-180,0.494254945379811
14,0.9633578990945573,4.074811141003376e-115,0.5254498203777185
15,0.9369076088144165,2.5267596245452343e-92,0.2426865434754172
16,0.9761940577758123,2.199871386518936e-133,0.3253850492670541
17,0.9713466516964119,1.612331887111543e-125,0.3695342105461743
18,0.970588132705411,2.063565530364492e-124,0.12879117249981176
19,0.9563837741400549,8.93996806430616e-108,0.31039450225053694
20,0.9871314152150434,1.338466653221304e-159,0.7299046838536033
21,0.9831505966163039,4.2701789066364585e-148,0.2073438020345603
22,0.9939526876795289,6.340367922612052e-192,0.4293394917120447
23,0.9999014466708201,0.0,2.2056417921309177
24,0.9985377722882391,7.256012038785829e-253,2.312257806857316
25,0.9965755768027845,2.5525790807220568e-216,1.3097126828444912
26,0.9990549538648369,1.2733923115006644e-271,3.1710810814024293
