distances,root_length,insertion_rate,deletion_rate,length_param_insertion,length_param_deletion
20.606600282803203,197.0,0.005088773474127469,0.04339428731242415,1.7230737703083205,1.0476318937971563
22.033174484199158,378.0,0.04485554897191246,0.04485554897191246,1.1493812937433578,1.1493812937433578
22.403691885604665,232.0,0.04532403434252249,0.04532403434252249,1.16192091499631,1.16192091499631
22.40667280226667,250.0,0.04197288785948699,0.04197288785948699,1.1195920754712094,1.1195920754712094
22.431608934782016,401.0,0.02780461221423009,0.02780461221423009,1.0415004861195185,1.0415004861195185
22.5523658640179,238.0,0.03882131608945333,0.03882131608945333,1.0372458808820162,1.0372458808820162
23.20132196651551,290.0,0.040408231861389296,0.040408231861389296,1.0190873870110626,1.0190873870110626
23.229375099903578,289.0,0.04823732814889243,0.04823732814889243,1.3684282465207276,1.3684282465207276
23.266813928318104,367.0,0.04374631738470061,0.04374631738470061,1.2556574567295624,1.2556574567295624
23.463877559079958,219.0,0.04400559681238202,0.04400559681238202,1.0790770539443264,1.0790770539443264
23.486392364360754,317.0,0.03513336743212621,0.03513336743212621,1.221787468043341,1.221787468043341
23.5715857942625,399.0,0.048656802253645944,0.048656802253645944,1.0504720104274616,1.0504720104274616
23.78220812452718,299.0,0.0449837194324449,0.0449837194324449,1.2164797814804644,1.2164797814804644
23.828110280463292,327.0,0.044459813013589145,0.044459813013589145,1.2487370618494797,1.2487370618494797
23.895788541177996,353.0,0.007840657583790864,0.023312779162169794,1.3400362573681601,1.048376139988955
23.970794005364766,270.0,0.04862167649559015,0.04862167649559015,1.0634150802823967,1.0634150802823967
23.975002540968394,156.0,0.04631755717031577,0.04631755717031577,1.228230065502476,1.228230065502476
24.034587783922404,402.0,0.041216609104850505,0.041216609104850505,1.315586628618549,1.315586628618549
24.220827460836162,143.0,0.03525212623714378,0.03525212623714378,1.0290343358494596,1.0290343358494596
24.243588732343113,336.0,0.04103258881659311,0.04103258881659311,1.084214836849452,1.084214836849452
24.322475796297645,224.0,0.0411602338343537,0.0411602338343537,1.4327756224733532,1.4327756224733532
24.37953308180603,309.0,0.04500035114093943,0.04500035114093943,1.1243832361753199,1.1243832361753199
24.47391793110205,171.0,0.0481357478611397,0.0481357478611397,1.4077258960818102,1.4077258960818102
24.521794407238097,173.0,0.04536417582719832,0.04536417582719832,1.1159492782442884,1.1159492782442884
24.636038449216013,349.0,0.03837694844878875,0.03837694844878875,1.0089025786741201,1.0089025786741201
24.75028576980998,212.0,0.03074263254906655,0.03074263254906655,1.0261706919436093,1.0261706919436093
24.954823216020618,250.0,0.02118007328066934,0.02118007328066934,1.274300899982084,1.274300899982084
24.977405381481066,205.0,0.04561882877768911,0.04561882877768911,1.582101296893168,1.582101296893168
25.005497272285428,283.0,0.04286973553972632,0.04286973553972632,1.0696465845320433,1.0696465845320433
25.00878410212141,255.0,0.0397561427684093,0.0397561427684093,1.0330259409117688,1.0330259409117688
25.014794057942698,160.0,0.041102154139292635,0.041102154139292635,1.146493111598864,1.146493111598864
25.027590276626213,184.0,0.03519068073539838,0.03519068073539838,1.2692295943310965,1.2692295943310965
25.029702857583768,304.0,0.04956634457127854,0.04956634457127854,1.3569834900624451,1.3569834900624451
25.071882804562428,332.0,0.04082014479689205,0.04082014479689205,1.1471562634364048,1.1471562634364048
25.092036627360137,362.0,0.02347383364154077,0.02347383364154077,1.3317163889471089,1.3317163889471089
25.192666808664708,310.0,0.04708996163101515,0.04708996163101515,1.0314302514068938,1.0314302514068938
25.219159982715407,266.0,0.0275542886448377,0.0275542886448377,1.109872845943008,1.109872845943008
25.222360350558464,326.0,0.006236260648483046,0.038582535698409776,1.5235811258543097,1.2740904842188645
