distances,root_length,insertion_rate,deletion_rate,length_param_insertion,length_param_deletion
108.59370773697792,763.0,0.014885132542567276,0.014885132542567276,1.0150902209587347,1.0150902209587347
108.7638194807936,935.0,0.019304186843309094,0.019304186843309094,1.1335474520629045,1.1335474520629045
109.02562641826187,1400.0,0.02475854581607902,0.02475854581607902,1.1833223488291604,1.1833223488291604
109.0383276221734,1403.0,0.006907400577933778,0.006907400577933778,1.0150125778032915,1.0150125778032915
109.0704231840384,747.0,0.018593818042719253,0.018593818042719253,1.1222652937167303,1.1222652937167303
109.09881541033941,1462.0,0.015757330587401416,0.015757330587401416,1.3155572727047118,1.3155572727047118
109.27640321492144,1413.0,0.010980492723781902,0.010980492723781902,1.0748282021782936,1.0748282021782936
109.46157227338558,705.0,0.021882058029331686,0.021882058029331686,1.4821797513810622,1.4821797513810622
109.59992478524751,1488.0,0.01861520560220961,0.01861520560220961,1.1699605283287986,1.1699605283287986
109.60001072484613,1277.0,0.022186842375932256,0.022186842375932256,1.0855879956217598,1.0855879956217598
109.61329723895126,1194.0,0.009600344504236703,0.009600344504236703,1.1806696481684267,1.1806696481684267
109.67416128796611,1035.0,0.02033808719745115,0.02033808719745115,1.2016781713652753,1.2016781713652753
109.77358585153311,1114.0,0.0191790822894588,0.0191790822894588,1.071624953592939,1.071624953592939
109.78440058368467,492.0,0.01455664102367264,0.01455664102367264,1.1103575960952674,1.1103575960952674
109.82353081643258,1288.0,0.019394776193779,0.019394776193779,1.4023260234776564,1.4023260234776564
109.85823496686716,1239.0,0.007802527511960811,0.007802527511960811,1.3233034141963311,1.3233034141963311
109.9393783781724,1404.0,0.010379400487466864,0.010379400487466864,1.0678210619160187,1.0678210619160187
109.99316259297038,1558.0,0.023081306775629588,0.023081306775629588,1.0265028433576269,1.0265028433576269
110.08735453854747,1432.0,0.009497840312820194,0.009497840312820194,1.0819417696361,1.0819417696361
110.09204920257673,1218.0,0.020445395579128462,0.020445395579128462,1.0588168633973676,1.0588168633973676
110.11456142209803,926.0,0.014680226627397595,0.014680226627397595,1.2685566472594032,1.2685566472594032
