distances,root_length,insertion_rate,deletion_rate,length_param_insertion,length_param_deletion
43.98200347205745,772.0,0.018920130661942723,0.018920130661942723,1.0231240879192656,1.0231240879192656
44.042550199066426,655.0,0.024465813612581704,0.024465813612581704,1.011713202518458,1.011713202518458
44.20510566474179,613.0,0.024822937380605137,0.024822937380605137,1.0276178493086912,1.0276178493086912
44.28580579778778,903.0,0.023958991442333828,0.023958991442333828,1.5550016135939708,1.5550016135939708
44.39718373623546,449.0,0.023767649626686708,0.023767649626686708,1.0245800241380392,1.0245800241380392
44.54599616981219,570.0,0.023314660924320472,0.023314660924320472,1.3956476793117325,1.3956476793117325
44.554375336903284,839.0,0.02452956478366209,0.02452956478366209,1.2386578246734468,1.2386578246734468
44.57010182301552,599.0,0.02451032311344954,0.02451032311344954,1.0267531888310781,1.0267531888310781
44.61509080240054,374.0,0.024891058242850858,0.024891058242850858,1.2003179015412564,1.2003179015412564
44.61666463489579,380.0,0.023823042636284292,0.023823042636284292,1.0442918470361082,1.0442918470361082
44.652941181596766,694.0,0.023888781973753645,0.023888781973753645,1.0726514139633618,1.0726514139633618
44.68928751894335,779.0,0.02118607612828954,0.02118607612828954,1.566761704608234,1.566761704608234
44.72859546705475,355.0,0.022382163949609384,0.022382163949609384,1.0633167167130029,1.0633167167130029
44.74168279141936,762.0,0.024593003250054438,0.024593003250054438,1.2721531517915516,1.2721531517915516
44.775600405578714,580.0,0.024762407557077357,0.024762407557077357,1.5560509284831645,1.5560509284831645
44.86554740240005,857.0,0.024626395151556978,0.024626395151556978,1.4927026019169476,1.4927026019169476
44.95024955943675,588.0,0.024171510935919557,0.024171510935919557,1.143553397753256,1.143553397753256
44.96329829775347,465.0,0.024535759597132594,0.024535759597132594,1.014101625020062,1.014101625020062
44.97039097277254,790.0,0.022883427362939288,0.022883427362939288,1.2969511649785548,1.2969511649785548
44.97508119581011,893.0,0.022975677963438784,0.022975677963438784,1.3984172610736387,1.3984172610736387
44.98211684410567,693.0,0.024729955568161197,0.024729955568161197,1.0618146695259658,1.0618146695259658
45.00061526406211,461.0,0.024098484459223395,0.024098484459223395,1.1381455537942928,1.1381455537942928
45.00664418104462,668.0,0.020906983114015915,0.020906983114015915,1.0734259446060814,1.0734259446060814
45.01195635490309,386.0,0.02049403751036318,0.02049403751036318,1.0884402385209322,1.0884402385209322
45.028417361200546,771.0,0.02300635538373108,0.02300635538373108,1.1034829830091553,1.1034829830091553
45.1147760804084,597.0,0.024200196935516272,0.024200196935516272,1.3966901503516458,1.3966901503516458
45.12022422073796,718.0,0.024735464062940967,0.024735464062940967,1.6954969148727734,1.6954969148727734
45.13848246496341,799.0,0.023161751798308514,0.023161751798308514,1.7738297208848128,1.7738297208848128
45.15760365845061,479.0,0.024743905501926122,0.024743905501926122,1.1275651458544302,1.1275651458544302
45.1645671688175,331.0,0.023978586996578063,0.023978586996578063,1.2000009463562364,1.2000009463562364
45.16570554617277,605.0,0.024724391954572142,0.024724391954572142,1.0845904960661286,1.0845904960661286
45.17273389446905,572.0,0.0218814373389694,0.0218814373389694,1.0423903809686303,1.0423903809686303
45.197608862363715,572.0,0.024187777097548387,0.024187777097548387,1.054325377790407,1.054325377790407
45.2123526675381,715.0,0.022829155142360266,0.022829155142360266,1.0659936119744176,1.0659936119744176
45.225054575291175,574.0,0.020109389678418257,0.020109389678418257,1.1018780381618918,1.1018780381618918
45.23026742040896,577.0,0.023529392930112532,0.023529392930112532,1.0346815441358215,1.0346815441358215
45.23063069008661,833.0,0.019494720165520747,0.019494720165520747,1.5375713635367811,1.5375713635367811
45.246283135679924,568.0,0.024987149000015585,0.024987149000015585,1.0400714747071151,1.0400714747071151
45.246633319624,436.0,0.0249659215602466,0.0249659215602466,1.0461847874675676,1.0461847874675676
45.27057872720786,587.0,0.022980499519603514,0.022980499519603514,1.1910458520999267,1.1910458520999267
45.31027991581676,609.0,0.024535910728108762,0.024535910728108762,1.1865689803375348,1.1865689803375348
45.315289705907105,693.0,0.02430513997129875,0.02430513997129875,1.0651970183732022,1.0651970183732022
45.32309505865675,772.0,0.019171173323762655,0.019171173323762655,1.0169310880783495,1.0169310880783495
45.32830987595292,368.0,0.024901127803322515,0.024901127803322515,1.100893816235254,1.100893816235254
45.3439150173972,899.0,0.02416047959540528,0.02416047959540528,1.4477067884970025,1.4477067884970025
45.35663508842154,758.0,0.022979304412295416,0.022979304412295416,1.3995537268184368,1.3995537268184368
45.359888812191485,370.0,0.023683375193742712,0.023683375193742712,1.2993376119430524,1.2993376119430524
45.38044112384483,931.0,0.024430683974592304,0.024430683974592304,1.4914576188730777,1.4914576188730777
45.38510243597771,624.0,0.02003323316448575,0.02003323316448575,1.0102783168740546,1.0102783168740546
45.38787367029223,852.0,0.024223649071227805,0.024223649071227805,1.5273355741052215,1.5273355741052215
45.42135285323022,785.0,0.022956297489626187,0.022956297489626187,1.178225836961467,1.178225836961467
45.42715070617304,649.0,0.02439312748436598,0.02439312748436598,1.5284625791379236,1.5284625791379236
45.43415818537971,691.0,0.024527651305108075,0.024527651305108075,1.0275607808955576,1.0275607808955576
45.45129164728797,829.0,0.02217837872470596,0.02217837872470596,1.3968603910592272,1.3968603910592272
45.46036502888449,878.0,0.021220642573354785,0.021220642573354785,1.1921865601052044,1.1921865601052044
45.46521308134041,646.0,0.022415168500594905,0.022415168500594905,1.2116822937784473,1.2116822937784473
45.47105809797691,696.0,0.020554563093420262,0.020554563093420262,1.16204187079801,1.16204187079801
45.482540055027215,658.0,0.02399555998197203,0.02399555998197203,1.0609257768177855,1.0609257768177855
45.483297962287644,821.0,0.021952492151504615,0.021952492151504615,1.0499936685228708,1.0499936685228708
45.486409185296914,376.0,0.02270249645696494,0.02270249645696494,1.295366665574558,1.295366665574558
45.48685400783583,355.0,0.023651216418871347,0.023651216418871347,1.1601351696362743,1.1601351696362743
45.4981558358912,462.0,0.02410943106439386,0.02410943106439386,1.0398251008289543,1.0398251008289543
45.50290147212166,667.0,0.020663394620858616,0.020663394620858616,1.1997595332764985,1.1997595332764985
45.50725279858457,745.0,0.024740486951325497,0.024740486951325497,1.597816128624548,1.597816128624548
45.5097733011729,930.0,0.0228895188530749,0.0228895188530749,1.4214727922832873,1.4214727922832873
45.51864771247151,764.0,0.024270192617805594,0.024270192617805594,1.1079493328912178,1.1079493328912178
45.521403219780055,786.0,0.02479844967927554,0.02479844967927554,1.1134699218935595,1.1134699218935595
45.523322547610654,827.0,0.023622435933150544,0.023622435933150544,1.0733534008335757,1.0733534008335757
45.534538223777766,794.0,0.023917619045433228,0.023917619045433228,1.0132251359007598,1.0132251359007598
45.54303783358109,499.0,0.024335747884781336,0.024335747884781336,1.1244037733768693,1.1244037733768693
45.544749553622864,793.0,0.02398930795473793,0.02398930795473793,1.6106148169274914,1.6106148169274914
45.55142892711344,491.0,0.0244230356586847,0.0244230356586847,1.7668562892849913,1.7668562892849913
45.559629540670116,868.0,0.023400026656868196,0.023400026656868196,1.1559728573768406,1.1559728573768406
45.56478056539492,651.0,0.023452640026995417,0.023452640026995417,1.4547405594863385,1.4547405594863385
45.566116079326086,868.0,0.017360018463966353,0.017360018463966353,1.0825498288122093,1.0825498288122093
45.57075522388303,651.0,0.02384709307934881,0.02384709307934881,1.1422880613573403,1.1422880613573403
45.57627709863996,735.0,0.023056477443810786,0.023056477443810786,1.2040705662545135,1.2040705662545135
45.57797701345846,448.0,0.021545828817228812,0.021545828817228812,1.353523768232832,1.353523768232832
45.580015545200666,541.0,0.02266395868141642,0.02266395868141642,1.018064019930139,1.018064019930139
45.58180430261251,910.0,0.017388394899569524,0.017388394899569524,1.6078557833610665,1.6078557833610665
45.58186606383871,472.0,0.0230957089779486,0.0230957089779486,1.2541913891625691,1.2541913891625691
45.597789917099476,664.0,0.019915562356952965,0.019915562356952965,1.419838450436642,1.419838450436642
45.599733134876224,928.0,0.023181086309842187,0.023181086309842187,1.453972423896106,1.453972423896106
45.60066868964282,883.0,0.023571351792445266,0.023571351792445266,1.1684599178656163,1.1684599178656163
45.60495802304475,762.0,0.023685226033283203,0.023685226033283203,1.1048966136202174,1.1048966136202174
45.61520709508276,533.0,0.02369120533796859,0.02369120533796859,1.3362535166479836,1.3362535166479836
45.61587486878121,464.0,0.024354351947737843,0.024354351947737843,1.0725051578928742,1.0725051578928742
45.618965009105295,667.0,0.017501750903611963,0.017501750903611963,1.6049419592809162,1.6049419592809162
45.62602422039927,326.0,0.021501764911439902,0.021501764911439902,1.1676666164393454,1.1676666164393454
45.630000407829165,681.0,0.023763825216846165,0.023763825216846165,1.0466554639729482,1.0466554639729482
45.63373830447365,409.0,0.024784892367352398,0.024784892367352398,1.044565546343065,1.044565546343065
45.63567136671825,326.0,0.021564584347689927,0.021564584347689927,1.0204207880183394,1.0204207880183394
45.639171596919425,805.0,0.021514992647308717,0.021514992647308717,1.4047541199817501,1.4047541199817501
45.64402296694264,617.0,0.023221915593310348,0.023221915593310348,1.1056971156360573,1.1056971156360573
45.644291464650586,784.0,0.024449187789568682,0.024449187789568682,1.6586503641977974,1.6586503641977974
45.646267053343436,723.0,0.019292881050695487,0.019292881050695487,1.404187371801828,1.404187371801828
45.64780827196103,815.0,0.024825799233230986,0.024825799233230986,1.6422068182429843,1.6422068182429843
45.65771452995408,298.0,0.023481387108643934,0.023481387108643934,1.0504634150268632,1.0504634150268632
45.65821335690658,654.0,0.02447990304896426,0.02447990304896426,1.637432731470767,1.637432731470767
45.661387215541595,527.0,0.023959742169523235,0.023959742169523235,1.6105301937583665,1.6105301937583665
