,pearsonr,p_val,mean_test_score
0,0.9935829450926029,2.2174982592592618e-189,0.46844664810313164
1,0.9991767488070136,1.4975652141171171e-277,15.01791609992675
2,0.9999999466424399,0.0,0.049660046806923146
3,0.9999999739262065,0.0,0.030809821515132493
4,0.9966258488340949,5.9179801914439666e-217,349.65172270455196
5,0.9854042701212439,3.197289950216691e-154,280.46114599538015
6,0.9533867702509634,5.546500433754843e-105,215.05264256909513
7,0.9196553270944532,2.623572805843784e-82,157.8238069978718
8,0.9957988176795037,1.5142928907927555e-207,162.299383793841
9,0.9951878136876172,1.012578038533795e-201,0.6617152388263913
10,0.9985103296643318,4.566255378674386e-252,3.550040427653745
11,0.9612978607193462,8.271743214543596e-113,1.7251647698367518
12,0.8263013867723581,2.9541236494567366e-51,1.355255649008515
13,0.9482302252462286,1.3926460319948352e-100,0.8951146004561699
14,0.9188767560768591,6.553134966491083e-82,1.1949105019743789
15,0.8347846044410137,3.2543908181835656e-53,0.9434187225590389
16,0.9204324679838082,1.0423995315152195e-82,0.5168669075235668
17,0.8835784187375599,3.6890024009083275e-67,1.0361795313541573
18,0.7744292025169422,3.1221481514084733e-41,0.6984423115420022
19,0.8992746942355286,4.89289388105067e-73,0.40656211922387075
20,0.988842901179152,1.0639144818341273e-165,1.9550723219184891
21,0.9763410327998092,1.2002188105754851e-133,1.0478672162068619
22,0.9262991168169126,7.135011197748659e-86,0.5736823133348197
23,0.9992514709637802,1.2187442703410738e-281,3.9832971158377157
24,0.9924796803280387,1.3921773334895344e-182,3.977352323400824
25,0.9843966355373363,2.2575968611077306e-151,3.9613360881815036
26,0.9939517493090977,6.438218866065658e-192,13.161679503157533
