,pearsonr,p_val,mean_test_score
0,0.9951231027246985,3.78772308764169e-201,0.6658909131651461
1,0.9998739017481532,0.0,1.1977789910273917
2,0.9999997195232426,0.0,0.05879476423871595
3,0.9999999944338798,0.0,0.02054469641859309
4,0.9967006800121153,6.448860041655395e-218,3.820168148717342
5,0.9854532116360988,2.298314899094988e-154,4.147444537071954
6,0.9896766022324786,5.074935787519154e-169,1.647663461197165
7,0.9857696481466054,2.6456154581514154e-155,1.248460888183631
8,0.9938096324418679,6.372961232724808e-191,2.47985517498105
9,0.9961831116890721,1.158180724291585e-211,0.5233779236878058
10,0.9978327013932978,5.825068126505518e-236,0.358132160456904
11,0.9869392736064895,5.751107598815698e-159,0.30099732842397425
12,0.9483472738484293,1.1195694914649529e-100,0.17737324371051885
13,0.9806074001080358,4.17336412389981e-142,0.2746761558751893
14,0.9785747184083438,7.294398104812869e-138,0.1634022195761394
15,0.9762317488413412,1.8839706834874216e-133,0.07740302709778515
16,0.9943214254768765,1.2732727090565775e-194,0.07715520859130243
17,0.9129167957090683,5.415176201877052e-79,0.20221619826104795
18,0.9291675463433894,1.6189863144318146e-87,0.12467991328717128
19,0.989412663972604,6.099312827149715e-168,0.08636152249791552
20,0.9849790234811674,5.376754716171009e-153,0.29096344057550516
21,0.9348902524687309,5.151319739791607e-91,0.190045086385086
22,0.9826498293231968,7.568504551885169e-147,0.21364935663075232
23,0.9998614904246287,0.0,1.1065450518660067
24,0.9982318922755845,1.0498472891209715e-244,1.1427964875362755
25,0.9988526910560805,2.7492127601629743e-263,0.4277909633069247
26,0.9973855335705382,6.619674978918792e-228,1.4617970650944394
