,pearsonr,p_val,mean_test_score
0,0.9995185824112442,1.301842797719281e-300,0.16227324592797565
1,0.999911481379446,0.0,1.2297151663143735
2,0.9999998435915249,0.0,0.08154685843653732
3,0.9999999869944578,0.0,0.015393483968988396
4,0.9984644577381969,9.17448892046639e-251,2.819988418122716
5,0.9965296605333369,9.52091288843855e-216,2.2122472784497744
6,0.9884904288182973,2.27362044645595e-164,1.946967017100181
7,0.9852399812378949,9.60602900388672e-154,1.5886548562453886
8,0.9955398488059518,5.579169427123235e-205,2.412603726307028
9,0.9982294094632689,1.206163232224171e-244,0.29721206276552325
10,0.9972107324351439,3.9788056149864216e-225,0.4513525911318645
11,0.9692428470330013,1.6172685171904014e-122,0.36330057937020893
12,0.9651771517209616,2.881551557737206e-117,0.19927367996480005
13,0.9971235987267689,8.326926694252581e-224,0.10743247700868043
14,0.93596226423441,1.0506225359450883e-91,0.2593979700203181
15,0.9231663021111064,3.7557141365004738e-84,0.12798389364612614
16,0.9946360849360568,4.577014105331433e-197,0.07560847534251695
17,0.9906105217121339,4.4490040724251286e-173,0.08494173829441518
18,0.9450454743091944,4.382642128643592e-98,0.08015805053341322
19,0.989500809986767,2.6772462819460015e-168,0.08071137294064835
20,0.9954176792858498,8.050895713899802e-204,0.14474329216317436
21,0.9689924888963242,3.5643749990401747e-122,0.14313644654633645
22,0.9924059938315221,3.642219488661079e-182,0.15339466707040744
23,0.9999860254662175,0.0,0.4101340264377275
24,0.9997995348749309,0.0,0.4107926516449959
25,0.9998000990145537,0.0,0.2185795981393161
26,0.9984506612819967,2.222626197138716e-250,1.1707121989872227
