,pearsonr,p_val,mean_test_score
0,0.9991472845122572,4.8603908957841905e-276,0.12246976434078695
1,0.9999311508533867,0.0,10.783844577092633
2,0.9999826770088346,0.0,3.865792218643982
3,0.9999851708621843,0.0,3.2780520877952255
4,0.9998059085079398,0.0,258.4124960406243
5,0.9989298111032064,2.8122898410374318e-266,261.7109589432815
6,0.9959655959520572,2.767635673023056e-209,179.1129673883737
7,0.989266645326584,2.3502714471796516e-167,158.03757555885778
8,0.9996221945306178,4.9730671643617e-311,157.41629689272295
9,0.998293927832813,3.0677019249417076e-246,0.17017322175514352
10,0.9995397290785214,1.5264095524584775e-302,3.9183767721024694
11,0.9943479690093882,8.017472398364046e-195,2.351885621043231
12,0.9859734964549779,6.404662082925065e-156,1.2199018069689203
13,0.9977935970180742,3.414433059345099e-235,1.2987856319455022
14,0.9872322731419565,6.172236015677501e-160,1.3752083211767552
15,0.935169076293299,3.415618696718859e-91,0.9089304834717875
16,0.9949378518733295,1.5045228225878097e-199,0.6615303616795967
17,0.9752960016641684,8.229156387634676e-132,1.2255782094722656
18,0.9540435401195643,1.4062950835690884e-105,0.5854290249877884
19,0.9909543140947642,1.1265297895504498e-174,0.5133093383155284
20,0.9978488760137996,2.7769275680381293e-236,1.6253551346042083
21,0.9835365312896371,4.389230626465426e-149,1.3694144501320358
22,0.9980262684131488,5.58403042742805e-240,1.0526985407289278
23,0.9999650020092408,0.0,4.815668061010434
24,0.9996244866938516,2.72285503394e-311,4.4329262469981225
25,0.9992373302668397,7.767346700796158e-281,3.397738149475357
26,0.9992695592639901,1.0828064538289928e-282,13.220563612533539
