,pearsonr,p_val,mean_test_score
0,0.9977108738153241,1.3004053306862837e-233,0.2857013058082017
1,0.9997094053474592,2.57e-322,4.242575544874427
2,0.9999999859010733,0.0,0.036176544144549225
3,0.9999999860950087,0.0,0.08137010367218206
4,0.9983038453327328,1.7232948711597503e-246,6.670742482475709
5,0.9952202221557854,5.19487902726838e-202,5.377999172034266
6,0.9820555539128966,2.062458062844719e-145,4.738478204559237
7,0.9665940025650294,5.058697292347684e-119,3.7953948479372452
8,0.9968364810991673,1.0120501852246934e-219,3.867116921626156
9,0.9958342358227557,6.560691579682997e-208,0.3654586711939311
10,0.9984098283107298,2.9138835081768357e-249,0.9614075083085376
11,0.9758542469511089,8.801074874686058e-133,0.5114374687123381
12,0.9420599183909347,7.1061887159021095e-96,0.2652655695197392
13,0.988449491827759,3.224805487129899e-164,0.3505412333432337
14,0.9768254817899155,1.5851244559334793e-134,0.2762453156656319
15,0.9806909898017565,2.7323584647769928e-142,0.1148323387537382
16,0.9846801566697103,3.7259426138711923e-152,0.18942260433500888
17,0.9722313905501446,7.548343992827266e-127,0.1977686979011478
18,0.9726220740742368,1.8922998731758422e-127,0.07889211945827063
19,0.9797616002692958,2.7413572051920067e-140,0.13005997969200112
20,0.9875171222396438,6.704915361377692e-161,0.37028946452908923
21,0.9751687383648272,1.360076540185398e-131,0.1883361244917443
22,0.9866721339892465,4.2132983589338564e-158,0.2776352716559214
23,0.9998267765237452,0.0,3.059693950588267
24,0.9996659323452161,2.55622154e-316,0.7652593035135513
25,0.9995604650678103,1.5926266725139606e-304,0.38632948884965757
26,0.9933160262423582,1.2371459113364282e-187,4.157621841512491
