,pearsonr,p_val,mean_test_score
0,0.9989661028397253,9.257597918480292e-268,0.2825810631773339
1,0.9997310486808201,0.0,6.254753996165733
2,0.9999994270915679,0.0,0.27529716288895756
3,0.9999995791338364,0.0,0.2603123907365956
4,0.9976999180894527,2.0851198516796406e-233,9.273390505830955
5,0.9936929811445816,4.0228863702244583e-190,7.226422822616381
6,0.9782797446090675,2.783614960679208e-137,5.444534835515971
7,0.9812267792872441,1.7299376958195815e-143,3.6694665472795567
8,0.9975793179187015,3.2646615836831336e-231,4.47867475150576
9,0.9977095230977179,1.3785179088863627e-233,0.39065710466973386
10,0.9982021394197378,5.469912083252897e-244,1.3893034499247092
11,0.9773608348452711,1.6091247264031924e-135,0.7387442901849697
12,0.9613626075359517,7.03069721334999e-113,0.2927096046546071
13,0.9895116223281455,2.418894571750745e-168,0.4535653965124985
14,0.95863605070149,5.250643008046793e-110,0.4903424225132373
15,0.9255332486640045,1.910442290136028e-85,0.18597638338786002
16,0.9817580420456875,1.0352831042078584e-144,0.28257165778965954
17,0.9628525343858515,1.5424038432944251e-114,0.3138272887710324
18,0.9853492896584968,4.626674608370903e-154,0.08587908877183861
19,0.95809123778535,1.8667939500433047e-109,0.28975252922342676
20,0.9907354409216094,1.1886463294689672e-173,0.4778209523300903
21,0.9525783309642665,2.923357080321448e-104,0.3071621214903468
22,0.9900859935736537,9.42595552210636e-171,0.3350839442043575
23,0.9999575309537165,0.0,2.2358876644526475
24,0.9991888464035981,3.460532372770886e-278,1.7384584777805683
25,0.9839937699559022,2.761226682087288e-150,2.0701244435039348
26,0.9958981320788067,1.4246579844044415e-208,4.882855493248107
