,pearsonr,p_val,mean_test_score
0,0.9961012702308952,9.42330844616604e-211,0.37168185925820457
1,0.9997670974609386,0.0,3.1212372442077987
2,0.999999980526775,0.0,0.03275151193593436
3,0.9999999958556038,0.0,0.011182642189946152
4,0.9975286171915808,2.5350881476336783e-230,9.887580852239463
5,0.9927540052447522,3.5629075946057026e-184,7.7954913069535605
6,0.9801283713494034,4.5650060966926017e-141,5.343520237939724
7,0.9586921791064853,4.6029680342390766e-110,5.051569918385464
8,0.9977739317182306,8.211354277124382e-235,4.871202967331604
9,0.9919696057514267,9.00457797951989e-180,0.5747949004919697
10,0.9981970695589116,7.22680956297759e-244,1.003988782971042
11,0.9814946023480471,4.225993430335352e-144,0.6760304334122648
12,0.9423135235890363,4.661561310286294e-96,0.36804948018984124
13,0.9906362884843545,3.393578538739567e-173,0.47530961141863287
14,0.9415431586743099,1.668008665749251e-95,0.5353176496760312
15,0.913331401575538,3.4478264568792206e-79,0.2538272796014337
16,0.9789272346491407,1.436145937358248e-138,0.2974966200553395
17,0.9484189986734293,9.791672914621277e-101,0.3218743586435329
18,0.9439707939959728,2.82586703132587e-97,0.19504384841345004
19,0.9637701988447552,1.356514355143344e-115,0.28591555223872506
20,0.9852864739363072,7.045081050430702e-154,0.6311879522478435
21,0.9234195865014228,2.743267214811847e-84,0.44549762558014505
22,0.9893026216690158,1.6885954193904107e-167,0.45452855643866397
23,0.9998858943416745,0.0,1.6461660944445036
24,0.9982968615977931,2.58747895998982e-246,2.2294342610989157
25,0.9969038861301921,1.2040012565160195e-220,1.2456482648074036
26,0.9980303305830153,4.554631143105147e-240,4.2691428375557425
