,pearsonr,p_val,mean_test_score
0,0.9964971629629981,2.39189533704629e-215,0.3145363967321359
1,0.9993749490512679,2.1751278183831456e-289,26.026524331684737
2,0.9999999916767643,0.0,0.07608684887959007
3,0.9999998484192544,0.0,0.11249656086391414
4,0.9985200056818001,2.39652613419677e-252,419.8506327927397
5,0.9957543110373319,4.289021265338447e-207,277.3301910955243
6,0.9859309797106606,8.6242803738543e-156,194.6872974851899
7,0.9625398927541245,3.4820236428876e-114,185.86701831246
8,0.9982917239885684,3.4855432980888676e-246,203.48526674259742
9,0.9947658926391566,4.07414801113524e-198,0.4601392270353072
10,0.9986386701759973,6.147686075554987e-256,6.278278912098215
11,0.9812707215337881,1.3747021613560116e-143,2.9906237336066006
12,0.9367372073944752,3.27208903956229e-92,1.0838795896214106
13,0.9882916693015545,1.22646314449824e-163,1.5330478064970654
14,0.94114274375257,3.2137718159974205e-95,2.1630687997441957
15,0.8613231293023806,3.871645690434475e-60,0.777366971376165
16,0.9677001569103565,1.9052194221306352e-120,0.9722087811643675
17,0.9247362337967785,5.265430240977289e-85,1.602338479785855
18,0.8526713944069605,9.86115794642105e-58,0.691478312083809
19,0.9608135568061881,2.766189864581404e-112,0.6251383502687381
20,0.9941452255580818,2.6002303480381743e-193,2.9810811402375115
21,0.972772092534397,1.1065010215873872e-127,1.035316879198787
22,0.9885375127349012,1.518686401537404e-164,1.2919252941812616
23,0.9997810844825766,0.0,5.066667427748923
24,0.9982614850077032,1.9772076053259556e-245,4.1171064973030385
25,0.9965442970195267,6.270004451969743e-216,3.027420625512116
26,0.9946642919016486,2.719474047551425e-197,35.83254846596962
