,pearsonr,p_val,mean_test_score
0,0.995391699531105,1.4072489676863052e-203,0.35288061889407757
1,0.9991822700379684,7.694471151079147e-278,26.202789280411714
2,0.9999999558315951,0.0,0.08297228889912976
3,0.9999997833480948,0.0,0.19504082224488492
4,0.9987838359431322,8.782609748749811e-261,336.813683974401
5,0.9950335636271198,2.2840879117120152e-200,261.6589593415341
6,0.9829334127265594,1.5013634671565216e-147,184.95765910357883
7,0.9615140785737847,4.8013665459211836e-113,155.7327487530968
8,0.9981914027135267,9.857222369164386e-244,187.78044740641405
9,0.9944383818921704,1.6316006704702163e-195,0.627076711648119
10,0.9994614082255061,8.677453016470227e-296,4.486516338322878
11,0.9758914829914938,7.567876145188154e-133,2.782594529169953
12,0.909695596418575,1.6762782973205065e-77,1.2207177935422608
13,0.9538034469797496,2.327763863664032e-105,1.5729866958653702
14,0.9648567605182264,7.023141453952266e-117,1.9871587297156459
15,0.8482918262695858,1.425097341112052e-56,0.8878750182058315
16,0.9261631178900683,8.505251350463773e-86,0.9452330289471627
17,0.933343832083052,4.869577947926284e-90,1.74752613527762
18,0.8288481443231402,7.833698237905094e-52,0.8083849438074352
19,0.8903712897978928,1.3601677024496437e-69,0.5706810772734735
20,0.9931111358657005,2.433690880476602e-186,3.2498370824241314
21,0.9678437580204794,1.2343592072851484e-120,1.2544039276092636
22,0.9365441208599173,4.381815193873429e-92,1.2246053955603613
23,0.9997706225529628,0.0,4.670076275524973
24,0.9975675382043472,5.276047347723471e-231,4.8755318569842645
25,0.9945885801133273,1.093159535705581e-196,4.215829860639383
26,0.9944731905977355,8.77825551436016e-196,27.64758434296726
