distances,root_length,insertion_rate,deletion_rate,length_param_insertion,length_param_deletion
41.2949000128391,1973.0,0.04411149956508834,0.005211534162101968,1.0586315948711456,1.3499455981922195
41.72887762313075,2758.0,0.006141458981484875,0.02913839439647808,1.81215273780084,1.0471362364514205
42.24084126516849,2686.0,0.035006873303221185,0.00618327704082123,1.0838420998215832,1.8603824041169017
42.30893800065115,2819.0,0.0038153594274870344,0.030909859268525568,1.8034648677505158,1.0247013594174907
42.38589371325812,2434.0,0.04192609046387634,0.004532386958079879,1.0013770893676766,1.0685317149258646
42.43076912579314,2819.0,0.0037516815180119183,0.03337347094833298,1.9829386419043145,1.081696683310164
42.4440046949544,2283.0,0.005166145132749688,0.03944207278650758,1.8425621247524204,1.1498867020668695
42.652293029137944,2823.0,0.008415110308249454,0.041293708432347954,1.7257726989314965,1.0315457321597306
42.68987897691901,2137.0,0.03707972021955165,0.009911281370899605,1.0165909913198206,1.5007770372312201
42.856997651994746,2504.0,0.01112486067015658,0.03854027334607498,1.8801203477891946,1.1375453602703711
42.92030807826729,2830.0,0.004528602959198457,0.03951995360041688,1.582521914700699,1.007222803216661
42.94541643272452,2087.0,0.04837624552390371,0.04837624552390371,1.0193402986626214,1.0193402986626214
43.12557321298337,2318.0,0.006538677748461786,0.04298918689026705,1.9412387084068707,1.070959987866544
43.16100427949544,2105.0,0.004115525432640942,0.03727066209503037,1.5830665864342872,1.0023285138199707
43.356347951980446,2114.0,0.046187910596876686,0.046187910596876686,1.1211237030845593,1.1211237030845593
43.4222381338767,1878.0,0.03998114491265492,0.006405021700129447,1.1621618170392938,1.266293954396058
43.56627443929277,2518.0,0.03880682806396751,0.006392890813928525,1.171563459541964,1.776030223405493
43.63028430277089,2055.0,0.029066266014349678,0.016083859397200712,1.753089908496478,1.0459535231512995
43.645780653314155,1852.0,0.037274202068266156,0.004223437370507663,1.058297397481409,1.0255761430043666
43.68495667421367,1808.0,0.03379860564714523,0.03379860564714523,1.175477227298244,1.175477227298244
43.767412999058045,1831.0,0.03480423882059392,0.004108952609177595,1.0719974750196295,1.0495673917248063
43.782781492429315,2338.0,0.005666444695912587,0.039213254947418515,1.549367042231931,1.0886892345079244
43.818223113723654,2769.0,0.028986018287742804,0.02081330181299014,1.8025676970808275,1.1735681721412696
43.82384024563128,2401.0,0.003155593229108416,0.028545697891788225,1.35556291553877,1.204865187877035
43.83241590770772,2129.0,0.04272827959414743,0.004429439632611334,1.293204475910036,1.5841941697861412
43.833451073697844,2561.0,0.03826824203012175,0.005213950942932319,1.0034876582068295,1.064737520546518
43.838855901338256,2128.0,0.049714036271839956,0.049714036271839956,1.2181456208032688,1.2181456208032688
43.84021228575633,2819.0,0.004806692360897422,0.04335202979627228,1.3508154599064528,1.0619385026770751
43.974174017431764,2791.0,0.003367447773379863,0.02717857013823189,1.8262120717520702,1.0355280360558434
44.06001650440115,2396.0,0.005987965347644362,0.028297287091927043,1.693403393073008,1.3061189508300002
44.061511787973124,2324.0,0.030134175981096238,0.014786164640583317,1.0071367955465333,1.6011617109086036
44.09850467710662,2620.0,0.03801050796940875,0.006299107329455892,1.117812426257229,1.72992605742405
44.120350314563716,2627.0,0.04915219926023567,0.04915219926023567,1.3429379891843314,1.3429379891843314
44.120486516202966,2538.0,0.04365125471196193,0.04365125471196193,1.0193388144581343,1.0193388144581343
44.13276845644123,2457.0,0.010652337791648755,0.0293155089818171,1.8661247474861835,1.088146672631206
44.147574231859124,2472.0,0.040603801611603055,0.007759356983061674,1.114215462559956,1.97145003847533
44.148144296727864,1099.0,0.005899752020469748,0.0381052465023883,1.6018648844399306,1.076199757759535
44.22947050862544,1804.0,0.004785487348495487,0.038377221111247146,1.9163847887237804,1.1187262250862806
44.23106760508173,1892.0,0.00403533413032718,0.03937974779190583,1.5760003265074554,1.0121623436797782
44.248312100834,1768.0,0.036946699948555324,0.003917839919231548,1.0220311897364958,1.9978982046071714
44.29969876647964,2410.0,0.04412114646573502,0.04412114646573502,1.0688177783232131,1.0688177783232131
44.3067534650399,2450.0,0.013870613350242623,0.02587399816373661,1.4993045405902252,1.009180847845395
44.309663220615036,1947.0,0.03898479250897465,0.03898479250897465,1.3498732400195126,1.3498732400195126
44.31781810429782,2518.0,0.04816042386832026,0.04816042386832026,1.105691942632063,1.105691942632063
44.32367826861733,2522.0,0.010467646378930846,0.03351634308499971,1.7132104967653847,1.2158458753334238
44.334922861413574,2423.0,0.005696763234732653,0.0410384886887898,1.865401204655849,1.0560182551191204
44.34105804603735,1984.0,0.04253924346315994,0.005364655077262431,1.221820762721295,1.625567494497521
44.35139916464361,2745.0,0.006177364496258841,0.034388343706663355,1.5365905875633,1.3569347168731596
44.362220069280816,2608.0,0.034590800773870146,0.015285570501246662,1.0852617599440744,1.841367677618658
44.37320906816547,492.0,0.04617379823883508,0.04617379823883508,1.3787502895638712,1.3787502895638712
44.374281341055124,1750.0,0.0032894157062110263,0.029372933729748186,1.4777104006661372,1.0313697572503284
44.38061731798044,2566.0,0.00448310896346106,0.04335594058725948,1.2868400905371078,1.0010758952531364
44.45603182532729,2352.0,0.00493147551900457,0.0328486456766299,1.9344128734359558,1.230555383361247
44.52012973036508,2248.0,0.04018861773806889,0.00870671915887988,1.0773201409018827,1.7152804592759712
44.53499375105051,2806.0,0.010609541862097852,0.0240328651573201,1.6596900429952899,1.0025278636726112
44.5425971413097,2679.0,0.015690308390339587,0.03269457412645027,1.661485379757744,1.2873159379552013
44.573626034047365,2879.0,0.012442725290252315,0.027073446611325522,1.135934066382831,1.1025838930982812
44.58482170042618,2005.0,0.045037553666157366,0.045037553666157366,1.0135431706928095,1.0135431706928095
44.596164662883844,2093.0,0.010710054580058465,0.03204535805789914,1.3276373240161332,1.1063401929028311
44.60941726626563,2692.0,0.03997307960650631,0.03997307960650631,1.2175726519461618,1.2175726519461618
44.6414987332422,2407.0,0.011730600340738046,0.0378684583367324,1.4228862813271443,1.0432861462296517
44.64157552840425,2866.0,0.034820388926912506,0.008399340554301814,1.1302990143524985,1.9919363395650085
44.651534908214586,2066.0,0.008793529020312593,0.02794280938844774,1.5241586569069288,1.0126417191478387
44.65590899200101,2428.0,0.014758886199658131,0.03418010863421423,1.5424942310518508,1.109974841049922
44.68005529133732,2479.0,0.007913728772512852,0.0394320497505414,1.051655389187421,1.1644271826504893
44.68100335235129,1521.0,0.004763661906210718,0.037120713815459894,1.711761860884116,1.3135493731336534
44.71199028261216,1793.0,0.004436644996079858,0.04141463971666134,1.063520882011118,1.0154306874423549
44.725957588241094,2421.0,0.007420671291820718,0.016456749191658404,1.2479958025004085,1.00987623844765
44.72683960424035,2709.0,0.040494346095466115,0.008265142831748052,1.062874758250096,1.8420751827252548
44.73511905078363,2850.0,0.007066839558479619,0.022341524310945764,1.2977475374445566,1.0648821266528086
44.75890094469065,1525.0,0.02965258621943391,0.02965258621943391,1.3954771190406903,1.3954771190406903
44.76492991256605,2314.0,0.002557622792432115,0.023353269029743176,1.4363501499997446,1.0036859478585973
44.76567928814366,1466.0,0.0478904355285263,0.0478904355285263,1.2200682345182814,1.2200682345182814
44.777432991399934,2553.0,0.009541013730659102,0.02872164306937955,1.9367835777074567,1.1330592892102906
44.77929774100092,1863.0,0.011067831816853616,0.036339082735317794,1.6594064039520777,1.1394201986347263
44.79761113508458,1258.0,0.04976149573847277,0.04976149573847277,1.1856695947153926,1.1856695947153926
