,pearsonr,p_val,mean_test_score
0,0.9961753338180497,1.4162387387528468e-211,0.3738151947944524
1,0.9992304868615647,1.8801898334958493e-280,16.297247242478687
2,0.9999999879511768,0.0,0.029157320248174103
3,0.9999999899057289,0.0,0.02851285568970823
4,0.9971825669109263,1.0743319933923787e-224,394.0950637503431
5,0.9885948449533671,9.270287098801744e-165,298.39088270523257
6,0.9710392611715921,4.567486539469565e-125,196.65535087130945
7,0.9383516176022981,2.7445409505117447e-93,168.38474516070815
8,0.9971147223153878,1.1292075636456368e-223,204.8553823930022
9,0.9886260155278034,7.080857608625392e-165,0.7157839554779449
10,0.9976584942069879,1.2181445078090178e-232,5.446618303285761
11,0.9642173441534033,4.05573304862635e-116,2.4147987550537833
12,0.8829728531860032,5.976363931441593e-67,1.170795055138898
13,0.961956123454021,1.5637245822049915e-113,1.4863316143514125
14,0.9115887649952871,2.2652198529062805e-78,1.638860781598008
15,0.7633278741911016,1.9785384231752597e-39,0.7200911820615667
16,0.9391681944884117,7.636568124623951e-94,0.7587189616709037
17,0.9060246540212542,7.187019346785482e-76,1.330756782863016
18,0.8122932428257701,3.0294459817947855e-48,0.6179953313794172
19,0.8773720457380417,4.5821728183826955e-65,0.6206898320194904
20,0.9866992525752508,3.448456184221466e-158,2.853592575785904
21,0.9542595680814665,8.915547217698439e-106,1.1152962070488366
22,0.9738993293577429,1.7787589763138194e-129,1.233185130132883
23,0.9991834508428928,6.669198461916528e-278,4.23950336506628
24,0.9896805438075821,4.887591545680993e-169,4.331664608826193
25,0.9941235069704669,3.7475772147081635e-193,2.2080608011626186
26,0.995453471877257,3.710611956427721e-204,20.084045803243804
